,SL_n,BRC1_2_n,CK_n,Aux_n,ABA_n,PIN_1_3_4_7_n,Aux_Bud_n,SUC_n,GA_n,Decap_signal_n,CXE_n,SMXL6_7_8_n,FHY3_FAR1_n,SPL9_15_n,MAX2_n,D14_n,D27_n,MAX3_n,MAX4_n,MAX1_n,LBO_n,CLAMT_n,PhyB_n,PIFs_n,HB21_40_53_n,NCED3_n,,,,,,,,,
59,3.561318346,1.365160614,1.151011567,1.159494571,6.465784037,2.796847159,1.392841601,0.773260059,2.342097843,0.972687449,2.064693732,1.102720612,1.120876796,1.310990743,1.80376113,0.583325102,1.513731738,1.526905977,2.482805275,1.613260565,3.647760027,2.255246444,1.019110526,0.619832427,2.821254274,4.864502051,,,,,,,,,
60,0.7058014,1.899817558,0.232861464,0.51011927,0,0.240539099,0.670018065,0.111529218,1.177511593,0.272984786,0.593584379,1.223586304,0.30566995,1.53099862,1.263707101,2.103685239,1.675032036,0.700707087,0.573159357,0.440865931,0.427165251,0.653291933,2.047605801,1.232290135,0,0,,,,,,,,,
61,0,1.38593503,0.683515096,0.285662095,0.66952941,3.017313979,1.373278363,1.168980347,1.23186893,0.871980229,1.074390795,2.412813688,0.219298055,0.84868256,0.326679583,0.067894703,2.239709796,2.065197284,0,0,0,0,2.299148291,1.748107952,1.995287443,0.468059997,,,,,,,,,
62,2.12807355,1.498577965,0.038150581,1.15600397,1.489988177,1.994714715,0.351239085,0.202360964,0.225332415,1.66765494,0.996936661,0.612117879,0.637477184,0.772713125,0,0,0.790800013,0.274051398,0.52951363,1.755271072,1.545031166,2.103027195,2.065351416,0.930774645,1.891411785,3.368251501,,,,,,,,,
63,27.0681538,0.724909838,0.713747545,1.22917642,1.729929114,0.47069283,0.98787154,1.278035241,0.116533967,1.101196857,1.18967968,1.354310345,0.968496326,0.682985794,1.863722051,0.681398485,1.404586506,3.114403013,6.685223382,4.279765787,16.62583286,8.326756031,1.43382905,0.755969622,1.398066287,0.93185929,,,,,,,,,
64,0,0.930213871,4.456234199,0,0.767231585,8.835919615,1.560893138,1.367319467,2.487246643,1.905313941,0.727386549,1.646239158,0.822207601,1.064233771,0.936534133,1.041454086,1.654660055,0,0,0,0,0,1.338227784,0.847529765,0.672628241,0.518722341,,,,,,,,,
65,0,1.723022214,0.470179433,3.906833242,0.41018854,0.36494055,0.82895229,0.493324657,0.596174121,0.32006083,2.437268622,1.49132277,1.183618168,0.262218738,2.164310626,1.041361326,0.993440139,0,0,0,0,0,1.247178971,1.285266744,1.893903969,2.089005634,,,,,,,,,
66,0.113939942,0.918249531,1.731979984,0.277963207,3.464910935,1.664163968,0.84380193,0.595745943,0.352108616,0.716740217,1.768692597,0.860342094,0.609763782,2.194060928,0.490480202,1.099175087,0.651838517,0.416958657,0.16830471,0.436553265,0.249332454,0.419411501,1.834650127,1.266466453,1.276339897,2.963591687,,,,,,,,,
67,0,3.80052731,0.096853126,2.861752583,2.994768197,0.049153969,0,0.181242733,0,0.171997092,1.461121429,1.234519256,0,1.420112802,1.864106925,1.342211378,0.71570305,0.877773475,1.337002701,1.377710942,3.975535361,3.403164073,1.46747966,2.200901314,2.341215473,2.634523331,,,,,,,,,
68,0,1.890325047,4.780535082,1.310180693,4.238183359,3.505893044,1.489436728,2.441411225,2.033023135,0.92370593,0.806188198,1.412638548,0.453835217,1.543771139,2.518207853,1.433205504,1.966556294,7.823777085,31.24252693,70.13139533,7.1995853,5.688615006,0,1.988950029,1.40397265,3.52092238,,,,,,,,,
69,14.10728078,0.402816314,5.759155976,0.581715308,0.055334372,6.537489902,1.917247601,1.754682782,3.955970349,1.436438482,0.649425449,1.539151991,0.947760885,0.837697728,0.15066676,1.179368734,1.515669908,1.843824006,2.670617671,4.390681105,6.026758099,5.506699087,1.411379232,1.857883943,1.043886155,0.061284297,,,,,,,,,
70,0,1.289917441,5.166331833,0.594692777,0.953124404,2.153149143,0.683125757,6.525892756,1.012676236,2.998125194,0,3.109313774,0.686933782,1.986317098,0.883156582,2.042545338,0.767841454,2.228623963,2.789906658,10.42440316,0,25.30314283,1.699106368,1.944051328,1.355537805,0.77837446,,,,,,,,,
71,0.4280669,2.486887701,3.19548275,0.437209459,4.86429456,0.297587326,1.528253267,1.299765771,0.914903013,1.066130982,1.745041304,1.659064615,0.878400299,0.7760776,1.723810894,2.225575793,1.468900614,0.588342788,0.37065903,0.946262768,1.118743473,2.475690204,0.29055906,1.727909169,1.878153462,3.975786455,,,,,,,,,
72,2.218827655,0.776657644,1.395007647,0.394958105,1.462787404,0,0.590156471,1.873923316,0.315894536,1.468721918,1.080759233,0.953117404,0.394127971,0.617033207,0.866824866,1.124294044,1.693340268,0.992836826,0.715445357,0.975248152,1.274365051,1.040971165,1.062557041,0.351229684,0.727707978,0.798097372,,,,,,,,,
73,0,0.977368651,12.36563535,0.28407086,0.816730294,2.456901893,0.239768167,2.450769068,0.429539453,2.452450618,0.241191886,1.25539378,1.486511481,1.900453897,1.765283399,0.946787076,0.56311088,0.977507262,0.295691128,0.515383597,0,1.108420948,0,1.293642849,0.677141415,0.89814709,,,,,,,,,
74,0,1.807021042,0,0.050200126,1.423162489,1.155665034,1.406546561,0,1.402279533,1.761909138,2.094953273,2.535177413,1.85912275,0.494572034,1.227072776,1.651247511,1.870075165,0,0,0,0,0,1.76385277,1.924710054,0.929307492,1.519016738,,,,,,,,,
75,0,1.730587954,2.069655328,0.121833154,0.604552784,0,1.789915222,1.473815382,0,1.130935849,1.951724752,3.054527691,1.469777137,0.492156101,0.645775771,2.698279912,1.751898395,0.849420272,0.067722518,0.161656819,0,0,0,1.629630269,1.11654242,0.699067861,,,,,,,,,
76,0.331210602,3.116081091,0.069230546,0.47345685,0.242399245,0.502238441,1.722578634,0.632067087,1.502929218,1.057136279,1.222085256,1.323860278,0.689144043,1.846843991,0.965200996,1.307190707,0.840343974,0.714799238,0.684822378,2.020779018,0.760457109,0.744480778,1.372435882,1.46217284,0.200418402,0.48247735,,,,,,,,,
77,0.282984583,0.560090097,1.9780536,0.845250213,0.26517651,2.22047533,0,1.649602495,0,1.273414604,1.27994952,1.12797769,2.152649365,1.522742815,0.525944227,0.472674624,0.676254004,0.381590969,0.129077908,0.275684248,0.276873097,0.140217606,0.624175414,1.51340344,0.920479333,0.257007641,,,,,,,,,
78,0,1.400040108,0.925411016,1.683710858,0.319109663,0,1.271436666,0.713041785,0.870274372,0.968533057,2.062257707,2.252538118,0.393347228,0.883155653,0.296846931,0.544311539,0.856867038,2.927590358,3.687597633,14.68090337,0,0,0.285686251,2.010175421,0.37213505,0.166568036,,,,,,,,,
79,0,0.624037923,6.921810813,1.91214109,0,3.737468531,1.452429756,4.113437958,1.461522593,1.40278601,1.028633587,3.276580917,1.866346928,1.103498309,1.003209638,0.778343401,0.255031586,1.348527377,6.159826004,11.10998902,23.06262527,9.781685201,0.742438641,1.33182395,1.111720215,2.158419792,,,,,,,,,
80,0.857913093,0.879427459,7.352326877,0.281579938,4.048483025,9.647204979,1.6474701,3.266378936,1.064853076,1.679207508,1.116731321,1.798757981,1.508448184,1.168467803,0.693578369,1.178827069,0.579686775,0.183895465,0.079560838,0.133416644,0.662650852,0.300273011,2.090893642,1.895042338,1.418699061,2.085681092,,,,,,,,,
81,0.747339122,1.288374738,0,1.004620292,0.747948988,0.308083402,0,2.355307123,0,1.377106641,2.414111236,1.293839316,2.140961203,0.974473041,0.888345979,1.459520272,0.342747864,0.307244372,0.531689072,0.52109287,2.489406843,1.078058411,1.288216621,1.630003522,0.881213666,0.874698273,,,,,,,,,
82,11.64822422,1.112556561,1.877520441,1.420753574,1.337065232,1.19364506,2.043643611,1.322101215,2.427225647,1.312115434,2.206218793,1.591965741,1.490737655,1.004532083,1.068655334,1.691519538,1.378912437,2.841030476,7.473663251,11.33970257,10.43946974,6.193601941,0.507688288,0.95972702,0.578902996,0.552643274,,,,,,,,,
83,2.235622392,1.443696005,0,0.454919183,0.991498503,0.379681349,0.193266716,1.451820145,0.104917435,1.306556936,1.004961858,1.073891919,1.329250628,1.879893138,1.061403484,1.291350983,1.013867002,0.480817475,0.253839454,0.499304613,0.991962685,0.677558694,1.652566894,0,0.792222467,1.474720883,,,,,,,,,
84,37.77642177,1.16731759,4.892489876,1.296807527,0.758283274,0.274607866,1.365665521,2.825622347,0.522474359,2.037591509,1.222968086,0.946279465,0.694749309,2.537664274,0.496446963,1.971799962,0.575662988,2.463659491,4.483798408,9.977127425,24.36710183,15.58218264,0.251652398,1.895987843,0.959336494,0.797271581,,,,,,,,,
85,6.472543968,2.602193464,0.192559615,2.09733301,2.463246481,0.63624324,1.790733121,0.272528574,3.230119655,0.49486657,0.931751735,0.636316651,0.670272697,2.055838226,1.718135104,0.968859016,1.945645639,2.218947884,4.081770824,3.940504003,3.021559686,4.038058338,1.144107301,1.194859898,1.554594849,1.369714825,,,,,,,,,
86,24.40980696,0.073090995,0.81235871,0.986920083,0.082253484,0.668032308,1.164447232,1.356434694,0.024469957,0.933832161,1.084818314,3.088505715,1.592705617,0.134452386,1.879033651,0.366491107,0.727542937,1.908394893,4.945174894,7.874979767,16.26458168,13.46491921,0.447821908,0,0.04962481,0.04697444,,,,,,,,,
87,0,2.186242927,0.117214962,0.579442323,5.177138467,0.82589755,1.409439393,0.09630644,0.911050626,0.189638543,1.920549957,2.001397474,0.938571509,0.683119212,2.559215654,1.541677463,2.629056494,0,0,0,0,0,0.525789256,1.858974482,1.726658434,3.199537599,,,,,,,,,
88,6.535545726,2.941235924,0.610219013,1.797361868,0.495137625,0.296080228,0.887359692,0.49140642,1.051473293,0.308028258,0.704260505,2.577339886,2.645835442,1.141033747,1.264088747,1.568732849,1.298541512,2.306328723,3.223997238,5.095933814,6.368159923,4.720102772,0.407591473,0.498538797,0.264441724,0.691503442,,,,,,,,,
89,0,2.364629848,0.231002773,1.716069108,1.694081869,0.848754878,1.138152744,0.165199574,2.183962765,1.53823662,0.037752158,1.322943474,0,2.320986022,1.111591877,0.976556908,0.064351441,0.288435455,0.987696254,3.679554993,0,0,0.618635974,0,0.640962431,1.281847207,,,,,,,,,
90,67.7949981,1.239862329,3.777461395,1.3239932,1.762095875,2.682164539,1.259749532,2.292677093,1.198886814,1.292120215,1.319452513,2.998950888,1.558735794,1.099182052,0.315243517,1.231377681,1.335556775,2.63558222,6.782687988,24.39570498,83.97692596,44.52818046,0.188946633,2.153869453,0.813052544,1.347555435,,,,,,,,,
91,7.832668943,0.425939062,7.732885699,0.85152521,0.229254213,6.739588863,0.028207152,5.185179243,0.045146853,2.455104333,1.90479191,0,1.716390084,2.391365983,0.913682328,0.458213111,2.412534499,1.093521637,1.553512552,3.5455627,10.10423476,4.951490637,0,0.786057475,0.576253043,0.384390744,,,,,,,,,
92,37.04573344,1.642290443,0.51694756,2.317918001,5.447192052,0.413631697,1.110732101,0.621547153,1.485430826,0.563120523,0.733203567,0.589445928,1.004934831,0.952727836,0.977558805,1.920551021,1.056810796,3.1239855,13.96305508,18.75560165,17.72651418,28.67020188,1.858137749,0.355716783,2.408942251,2.740244924,,,,,,,,,
93,0.225555851,0.297086059,0,0.258818947,0.529631017,0.78435904,1.332383472,0,1.687049566,0,0.874641255,1.061101062,1.009830894,1.983405702,0.682638561,1.008491584,0.691619933,0.423524869,0.115200169,0.216327889,0.200862727,0.241592103,1.212784644,0.206551427,0.494202313,0.43714879,,,,,,,,,
94,0,1.022281916,6.234676228,1.308736267,0.710882791,3.596755901,1.851762985,2.615843989,2.465706485,2.397008705,0,1.411126773,0.534079128,2.516286102,1.6782115,0.834886041,1.245729608,6.185580084,25.22121295,9.753326303,6.151346451,8.466683044,0.127306489,0.671209783,1.205187957,0.410036489,,,,,,,,,
95,0,0.504686966,3.315740811,0.860133296,0.374148077,4.732999519,1.965601288,3.824874399,4.178588238,2.161243574,0.554065522,0.138688593,0.819448698,1.678140039,0.233039815,0.597555178,1.366160691,0,0,0,0,0,2.621139384,0.944244413,0.321903695,0.235734667,,,,,,,,,
96,0,1.640769281,3.80401908,0.763972253,0.284469733,2.082375437,1.104154158,1.980677885,1.543873755,1.1012879,1.796320881,2.374349567,1.091201257,0.859229424,1.47960181,2.087187444,2.380973599,3.833512094,3.772950934,15.0184882,0,0,0.049192078,1.459471,0.722697603,0.657323701,,,,,,,,,
97,5.441400723,1.478634613,0.177463404,1.328930317,0.837152441,0.084069769,1.355642782,0.127526093,2.802185201,1.880208945,1.046861394,1.287689521,1.313657189,1.207723091,0.74367086,2.278530895,1.418408061,0.99272414,1.103500615,0.641812707,2.591868002,1.087698049,1.515257538,1.557051493,1.633785551,1.151177927,,,,,,,,,
98,8.910021289,2.334962004,2.13449399,0.998725343,1.422324316,3.342198345,0.840671446,1.018139127,2.16718659,1.870010732,1.142650636,3.382067307,2.474884368,0.41455702,0.407035164,0,0.888846977,1.267243682,0.922972554,1.539984511,3.82126851,2.632841894,0.506619225,1.723109619,0.822455691,1.041676668,,,,,,,,,
99,21.08121676,1.741343678,0.62641644,1.47653246,0.326112041,0.109443855,0,1.049074421,0,1.610311272,1.660275234,1.513080812,0.951508873,1.563898233,2.189482009,1.10233544,1.596101197,1.375563951,3.428790562,7.18971682,13.08188628,9.533896808,1.042003969,0.403071547,0.434376027,0.53972258,,,,,,,,,
100,61.72038805,0.191032842,0.125033018,1.245857878,0.730917738,0.592388096,1.37835892,0.256636726,0.077075787,0.182152569,1.513510166,0.774730925,0.244108582,0.670064384,0.506857843,0.512848935,1.420935782,3.429669886,10.87908178,13.98393355,42.37189668,15.11432071,1.167193095,0,0.499165563,0.718160287,,,,,,,,,
101,0,0.864200756,0.154078,1.158110625,0.298744876,0.391594706,0.354587992,0.16500358,0.316757321,0.55798681,0.144844528,1.658506706,0,2.580573368,0,0.029620656,0.589238942,2.021976078,2.165402851,10.1936529,0,5.140948809,2.261759257,1.874632465,0.172659699,0.187307164,,,,,,,,,
102,0.161425055,0.006932335,8.833323052,0.785552317,0.016459459,9.980168883,2.583008063,2.572913399,2.471182064,2.232467149,1.482286151,1.071396456,1.099908021,1.836434763,0.785256421,1.398197579,0.620728021,0.318426569,0.457060916,1.167821575,0.851413959,0.680192385,1.373763704,1.276591786,0.012666817,0.017144118,,,,,,,,,
103,0,1.975669509,0.62038226,0.784547988,3.862111866,1.974484565,0.917823869,0.590243284,1.323343955,1.940966501,0.875636572,0.500972601,0,3.632278612,1.898632045,1.30168923,3.975242914,5.936014437,6.169451087,23.83628738,0,1.755635461,1.506349015,1.59503957,1.212845233,2.359577797,,,,,,,,,
104,0,0.179931857,0.530790502,0.756436209,0,0.761584952,2.280801562,0.189427807,2.042277597,1.856062142,0,5.565186168,2.224281844,0.20765201,0.606335571,2.414446945,1.175958263,1.669164459,1.949736104,0,0,0,2.398610017,0.588402658,0,0,,,,,,,,,
105,0.403388888,1.240963794,0.27505718,0.613025334,0.102082257,0.337881567,1.724166832,0.163899693,1.967792435,1.375026157,1.343169354,2.316912562,0.918984152,1.824446858,0.895784444,1.909297568,1.982952592,3.602870904,2.856178432,8.446216647,0.16348662,2.559915098,2.016727301,1.464190732,0.964731974,0.222784778,,,,,,,,,
106,0,0.746417353,3.039978072,0.557513995,0.484157245,2.860967411,1.67860008,1.086323224,2.673735826,1.887407959,1.098802512,0.766981752,0.52047899,2.457401045,1.294506482,0.480479561,0.280572614,0.331778824,0.167062412,0,0,0,1.947616515,1.602053273,0.777361045,0.35881891,,,,,,,,,
107,35.7715859,0,0.391294471,1.249799029,0,0.054213875,0.865760051,0.792960899,1.311128938,0.744290061,1.48820474,0,1.540957629,0.931629099,0.687744261,0,2.618500579,6.335758183,21.59401276,18.92291072,53.07069284,30.08991268,0.657741419,1.216106806,0,0,,,,,,,,,
108,0.560693173,1.450244682,0,1.194219748,4.730694857,0.372908529,1.70178273,0,3.225754384,1.980229109,1.177532369,1.156292348,1.071638538,0.283646177,2.32312602,1.837727405,1.27441952,2.402560901,4.970617332,5.835630004,0.38752927,9.256448792,1.417053976,0.965406699,1.415313066,2.013881017,,,,,,,,,
109,12.18719566,1.155204626,0.445880254,0.937049944,0.409904984,3.889173533,1.514542642,1.091141152,0.333983504,1.847035804,0.535802836,2.182136646,2.403704955,0.895661312,1.448030435,0.919918015,0.911852933,1.531823809,1.343205857,2.634876022,5.960196711,3.403741826,1.191236327,1.006397266,1.838274945,0.999299622,,,,,,,,,
110,0,3.103315823,0.780253032,0,2.871703094,3.336338137,1.693236663,0.232963788,0,1.463529942,0.852642042,1.735456395,0.724928809,1.416143901,2.607099113,1.216066758,1.252194896,0,0,0,0,0,0.648594594,1.6971651,1.15748543,2.585568562,,,,,,,,,
111,140.3889996,1.701967142,0.295841223,1.323814615,3.242223661,0.818588596,1.408852602,0.60169457,3.357719213,0.591784503,0,2.097788964,1.580563589,0.250170357,2.448152979,0.883349728,1.769155925,2.580766177,6.551310863,11.552562,43.09499384,32.81488628,1.546803928,1.303933752,1.019930456,1.650218492,,,,,,,,,
112,0,3.10169612,0.293819392,0,0.076327088,2.91147445,1.89896746,0.060553631,0.378356446,0.064683796,0.91912239,2.886200972,1.293993213,0.872371921,1.568122002,0.211367133,0.586835263,0,0,0,0,0,1.391786713,1.795326112,1.27564618,0.045576922,,,,,,,,,
113,104.3328749,0.391119607,0.544492224,1.394221558,0.104058403,0.606350761,1.31066175,0.405955268,0.589396486,1.061627104,1.204079369,1.962313307,0.739165838,1.200834296,0,1.895873545,1.495815507,4.29925048,19.40497325,87.52284925,152.0287443,105.7250361,0.720778187,0.942158819,0.119021987,0.270563114,,,,,,,,,
114,0,0.908033487,4.01987591,1.087295432,2.304404422,0.205142835,0.244351168,1.851200526,0.42859734,1.523371951,1.749615509,4.43753962,1.971799412,0.466527488,2.083664286,1.477683854,2.337036028,0,0,0,0,0,0,0.502466436,0.384982935,1.122259277,,,,,,,,,
115,48.68186696,0,0,1.211444493,0,1.565392287,0.690518115,1.459616272,0.590795838,2.024126721,1.475283828,0.589617981,0.701345205,0.814755206,0.788967352,0.953819886,0.683578526,2.227781058,8.221221839,11.37004652,44.84503417,21.11607219,0.935211551,1.207151754,0,0,,,,,,,,,
116,0.870561987,2.187902311,1.426578565,0.853998945,3.663544477,1.979779791,1.091359316,1.192100649,1.530343318,1.794127147,2.678646907,0,0.58066603,1.898804987,1.191259108,1.10195167,2.349657428,2.787227552,1.623271008,4.178971069,1.200892156,3.013201594,1.527302312,1.197978124,2.754910155,3.763174855,,,,,,,,,
117,13.10061985,0.795785957,0,1.196417861,1.96671793,0.008571582,0,2.88403793,0,1.509852668,1.817718749,1.394667194,2.312265509,1.123592238,0.256665896,0.944054031,0.688428003,3.330465814,7.401849485,21.53078837,11.00409017,25.59355803,1.284203697,0.209704346,1.315016989,2.527890764,,,,,,,,,
118,2.486573973,1.44418094,5.394880497,0.951106337,0.037210212,1.745920538,0.455424707,4.125384115,0.673820105,2.038048249,1.323372244,0,1.211003001,2.248896563,1.375636126,0.524242332,1.056845037,1.248975963,2.458557963,2.947728831,5.393043179,4.504992689,0,1.64087468,0.302316248,0.066165107,,,,,,,,,
119,60.30196598,0.33323385,3.802371057,0.959321198,0.663991711,2.378690585,0.529763598,3.09803647,0.796345843,1.482934749,1.196743384,1.771168883,1.694683312,0.929577116,0.4063174,0,0.869762655,3.002265663,6.690988031,12.63171284,42.45275537,26.51017018,0.803439252,0.238326482,0.521218036,1.019373975,,,,,,,,,
120,13.19138186,0.379330278,0.808803593,1.39674704,2.34664963,2.175322072,0.639145141,1.401801966,0.125716959,2.262611696,1.055140992,1.156375576,1.20750335,0.559419696,0.221389587,1.147081201,0.235076823,1.102545984,2.886467131,5.608400509,6.725733656,4.583852434,1.403784477,1.123774978,0.897778586,1.456195094,,,,,,,,,
121,6.006155436,1.066627068,0.733646591,1.348136078,4.333064424,1.945929102,1.959049463,0.634474427,3.939721431,1.944519528,0.168732334,1.259594295,0.398448231,0.260658324,0.835409055,2.047591402,1.250071792,2.018962891,2.405570769,3.181291327,2.699487541,2.591205709,1.795902759,1.297832784,1.879874259,3.028365425,,,,,,,,,
122,0,1.081568819,0.828154201,1.364516897,1.131020469,1.758421395,0.491936885,0.848921511,0.420740424,1.141092812,1.851919145,1.212564076,0.461592729,1.042145605,1.027865484,0.063592593,1.738985933,4.953014671,6.53590534,0,0,0,1.561951944,1.484526982,1.479238958,0.650883805,,,,,,,,,
123,0.467798948,0.473009756,1.862135545,0.138973849,1.569172983,4.883923231,2.141369271,1.698421156,3.590926557,1.205516221,0.813820328,2.312515025,1.520262401,1.002178922,0.788120541,0.596975988,1.54784288,0.175892321,0.061339384,0.187433858,0.387531633,0.237731815,0.879129075,1.030681956,0.744554453,0.932168609,,,,,,,,,
124,0,1.193995319,0,0.89215334,0.563465972,0.310807561,1.128168649,0,0.823275074,2.309558849,2.102976524,0.981984199,0.040954764,1.368274947,2.297241186,2.624385,1.072505416,5.395569271,0.658161642,0.574814839,0,0,1.738273562,1.142028846,2.093330648,0.332038913,,,,,,,,,
125,2.936038322,1.563666439,0,1.371441605,1.993575082,1.243686956,1.920102434,3.313620148,1.213590807,1.63840159,1.277877223,1.743695046,1.20430876,0.605234003,0.69692534,1.018601644,1.376421348,3.620000584,4.955644497,7.281991608,3.468738693,2.079606686,0.874966562,1.899940914,2.298699564,3.098868175,,,,,,,,,
126,1.040453097,0.896538417,0.040481536,0.20817846,0.124967241,1.19661578,1.648759023,0.030309291,3.679395671,1.327580199,1.128863191,3.907269335,2.054605852,1.448032553,1.445483747,0,2.424718754,0.574262912,0.066606602,0.162547542,0.424057368,0.239062116,1.377721524,0.561206064,0.572513553,0.310944336,,,,,,,,,
127,0.633926481,0.672868641,5.893447782,0.89732303,0,5.031860027,2.209036524,3.276678013,2.048977351,1.941454935,1.999973327,1.590026986,1.109909261,1.231421296,0.882932621,0.918845469,1.725270046,0.541807887,0.355189101,0.406414629,0.616699067,0.394447902,1.28893674,1.340895843,0.812494839,0,,,,,,,,,
128,4.761210684,1.681831261,0.211603141,1.350555502,2.197861537,0.36937945,0.171877545,2.259203112,0.145212501,1.515830156,1.158453268,1.514804585,0.943161147,1.909797328,1.175685946,1.609069456,0.591848509,1.279245712,2.545966487,4.884522229,5.004065182,4.323281085,1.73096911,0.744713816,0.531862224,1.326113039,,,,,,,,,
129,0.388869029,2.100354009,4.330004276,0.843183323,0,4.462733105,1.124535465,3.613913872,1.4046679,2.189675711,1.10884487,1.932102876,0.647583757,1.972232033,0.951797349,0.809663253,1.738656054,2.787920655,1.600866877,2.902148301,3.247578683,3.857029053,1.160811033,1.390263348,0,0,,,,,,,,,
130,0,0.549262279,0.583580859,1.594572982,6.831778161,1.655438958,2.446176436,0.687196609,4.445053719,1.011381149,0.4312722,1.911890218,1.273501607,0,0.61859083,1.381006421,1.839596772,8.041214639,11.62050605,10.49243803,0,0,1.348349852,0.611227284,1.214980677,3.86529024,,,,,,,,,
131,0,1.554748983,0,2.01542759,0.858277229,0.340673031,1.596383288,0,4.387505803,0,1.573153395,3.131270611,1.638785157,0.006832161,0.285085104,2.186583836,1.570221291,0,0,0,0,0,0.102886745,0.790565592,2.22369378,0.575921559,,,,,,,,,
132,0.290325253,0.403728385,3.932002295,0.965478912,2.127810096,4.672987976,1.512478942,2.308583707,1.445811725,2.19001586,0.96622895,2.080516075,2.038820534,0.98316106,0.95128578,0.603225738,0.931325577,1.107674732,2.440266458,1.340751001,0.475772649,0.477016888,0.698909676,0.657664086,0.990827714,1.71190398,,,,,,,,,
133,0.949279334,1.250554769,9.14463944,0.386993044,0.625149796,2.33181786,1.183633346,3.285590936,0.693498368,1.980607958,1.325105636,2.083118605,1.500205208,0.778942637,0.472625078,1.063911206,1.603048065,0.896948221,0.431695977,0.57282334,0.467288852,1.117862643,1.61526294,2.509221267,1.238542107,0.346154218,,,,,,,,,
134,0,1.160881951,1.895817944,1.310719004,0,1.161608731,0.509179946,2.094144189,0.421846388,1.082971644,1.187108996,4.529957177,2.39919892,0.053396837,0.693286981,0.530881638,1.36245242,0,0,0,0,0,0.653581521,1.445759371,0.462764423,1.504541703,,,,,,,,,
135,0,0.775437187,1.727028637,1.033635562,1.336131154,1.292882052,1.90973114,1.140844907,3.626658975,1.375038316,1.388362722,2.093983725,1.523025362,1.100904514,2.161337658,2.802427236,1.928006676,0,0,0,0,0,1.256012894,0.908804641,0.561917529,1.210677384,,,,,,,,,
136,2.611821379,0.552668601,0,1.14957733,4.043053326,0.820195351,1.755664123,0,4.30156763,0,1.080232838,1.657644647,1.473648137,1.140522406,0.782992958,0.595161,1.04318938,0.47383365,1.151592643,0.971107963,1.806315979,0.74444132,1.828829999,0,0.904166466,2.255380847,,,,,,,,,
137,1.980094281,0.428099796,3.451361255,0.534970687,0.039152879,3.587847766,1.016575023,3.76721051,1.851154849,1.837928864,0.08636322,1.106696158,0.484572685,1.035914872,0.593531577,0.882379902,2.192702986,3.073578124,2.440149244,5.91282373,0.587008668,0.847658463,1.357265173,1.034446501,0.556880693,0.080055953,,,,,,,,,
138,0.713745571,1.940171623,1.971335627,1.511679206,2.772148972,3.529452084,1.801137511,1.264652843,0.669291353,1.541324219,0.395854234,2.891384676,1.631913197,0.385260172,0.829488569,1.250896808,1.446272051,2.521499248,0.940812845,1.606199816,0.480379009,0.199167773,0.885602784,1.902825738,1.5113186,2.004527871,,,,,,,,,
139,0.500260541,1.843557347,0.174237241,1.169726976,0.694302246,0.263092423,0.371461173,1.563735546,0.327051913,1.846493164,1.703656505,2.071701896,1.284088435,0.468587051,1.174358362,1.396066403,0.368567211,0.325897227,0.398688849,0.766797729,0.48261505,1.484746153,1.207256859,2.215737338,1.045236999,0.899005314,,,,,,,,,
140,0,1.255577843,3.039020408,1.740219654,2.872851335,0.791095457,1.478667676,1.126642531,1.607643899,0.826761247,0.996764041,7.92697933,3.185909816,0,1.380733709,1.36869725,1.391254518,5.754353972,9.980300673,12.08565147,0,26.24096809,2.226767972,1.661317856,1.862258209,2.070825979,,,,,,,,,
141,0.126373014,0,4.697422803,0.111890392,0,6.417344543,0,3.124843231,0,1.714222358,1.351799699,0.549093015,2.552028512,1.109945726,0.737861272,2.337892993,0.456300033,0.134547476,0.018272804,0.06925238,0.09772166,0.067682957,0.107183212,2.030927342,0,0,,,,,,,,,
142,0.090427813,0.050607379,3.490140264,0.636515673,0.328532707,3.277195517,1.360817753,1.48043068,3.531828758,1.011572278,0.607014686,0.339444262,0.476531562,0.392912936,0.74226655,1.416470272,1.10868142,1.153730841,1.403398254,3.230586519,0.042667238,2.145381833,2.892897767,0.756268532,0.05093201,0.128531515,,,,,,,,,
143,25.47825617,1.100288384,0.481270976,1.699356064,0.122811723,2.535113407,1.678637753,0.617887341,0.918048175,1.041888326,0.921966737,1.836061851,2.085283673,0.712447229,0.976538946,0.921992498,1.062955167,1.639948885,5.877769013,7.790606786,10.05764091,5.976205365,0.917653661,1.489505857,0.462237599,0.102589132,,,,,,,,,
144,0.698754414,0.968822006,3.166791653,0.49518175,0.246722956,2.937997849,1.74025722,1.245120519,1.90490711,1.822083848,1.794356761,3.625754254,2.524185522,0.341267579,1.222471723,2.757038941,1.77780465,0.839344972,0.636356433,1.425966813,0.608430811,0.65398401,1.225999056,1.291954284,0.351559343,0.500297664,,,,,,,,,
145,0,1.862171054,2.788413055,1.476622592,0,1.078409755,0.807766246,1.484119392,1.271754223,0.920509442,2.616699944,0,1.200855508,2.024591754,1.035718319,1.001505987,1.151554473,3.310526766,9.660260649,37.61693237,0,0,0,1.386089426,1.051630139,0,,,,,,,,,
